,highway,direction,segment_index,accidents,ps,lcv,hv,mc,angle,startwidth,endwidth,startlanes,endlanes,geom
144,D1_3,+,144,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.39093234500128 49.928441218843155,18.390818980042987 49.92838904455398)"
145,D1_3,+,145,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.390818980042987 49.92838904455398,18.390705615327093 49.92833687014838)"
146,D1_3,+,146,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.390705615327093 49.92833687014838,18.39059225085359 49.928284695626346)"
147,D1_3,+,147,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.39059225085359 49.928284695626346,18.390478886622482 49.92823252098789)"
148,D1_3,+,148,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.390478886622482 49.92823252098789,18.390365522633765 49.92818034623299)"
149,D1_3,+,149,0,4575,580,2687,67,0.33273134486531986,7.5,7.5,2,2,"LINESTRING(18.390365522633765 49.92818034623299,18.390365502559156 49.92818033699382,18.390251691439705 49.928128597225)"
150,D1_3,+,150,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.390251691439705 49.928128597225,18.390137860404153 49.92807684817513)"
151,D1_3,+,151,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.390137860404153 49.92807684817513,18.390024029609904 49.92802509900793)"
152,D1_3,+,152,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.390024029609904 49.92802509900793,18.38991019905696 49.927973349723416)"
153,D1_3,+,153,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.38991019905696 49.927973349723416,18.389796368745316 49.927921600321596)"
154,D1_3,+,154,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.389796368745316 49.927921600321596,18.38968253867498 49.92786985080245)"
155,D1_3,+,155,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.38968253867498 49.92786985080245,18.38956870884594 49.927818101166004)"
156,D1_3,+,156,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.38956870884594 49.927818101166004,18.3894548792582 49.92776635141223)"
157,D1_3,+,157,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.3894548792582 49.92776635141223,18.38934104991176 49.927714601541155)"
158,D1_3,+,158,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.38934104991176 49.927714601541155,18.389227220806628 49.92766285155276)"
159,D1_3,+,159,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.389227220806628 49.92766285155276,18.389113391942793 49.92761110144706)"
160,D1_3,+,160,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.389113391942793 49.92761110144706,18.388999563320255 49.927559351224055)"
161,D1_3,+,161,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.388999563320255 49.927559351224055,18.38888573493902 49.92750760088373)"
162,D1_3,+,162,0,4575,580,2687,67,0.0,7.5,7.5,2,2,"LINESTRING(18.38888573493902 49.92750760088373,18.388771906799086 49.927455850426114)"
