,highway,direction,segment_index,accidents,ps,lcv,hv,mc,angle,startwidth,endwidth,startlanes,endlanes,geom
127,D1_4,-,127,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.445989612774465 49.47874294820234,17.446107471179104 49.47878971580646)"
128,D1_4,-,128,0,2949,481,868,12,-0.27059062144462587,7.4,7.4,2,2,"LINESTRING(17.446107471179104 49.47878971580646,17.446144130130232 49.47880426246711,17.446224988926 49.47883684520162)"
129,D1_4,-,129,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.446224988926 49.47883684520162,17.446342353000226 49.47888413786637)"
130,D1_4,-,130,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.446342353000226 49.47888413786637,17.44645971729798 49.47893143040811)"
131,D1_4,-,131,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.44645971729798 49.47893143040811,17.44657708181926 49.4789787228268)"
132,D1_4,-,132,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.44657708181926 49.4789787228268,17.446694446564077 49.47902601512249)"
133,D1_4,-,133,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.446694446564077 49.47902601512249,17.44681181153242 49.47907330729516)"
134,D1_4,-,134,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.44681181153242 49.47907330729516,17.446929176724296 49.4791205993448)"
135,D1_4,-,135,0,2949,481,868,12,-0.3458714992606815,7.4,7.4,2,2,"LINESTRING(17.446929176724296 49.4791205993448,17.446977873516985 49.47914022154929,17.447046100350498 49.479168351421755)"
136,D1_4,-,136,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.447046100350498 49.479168351421755,17.4471627109042 49.47921642969575)"
137,D1_4,-,137,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.4471627109042 49.47921642969575,17.447279321683823 49.4792645078482)"
138,D1_4,-,138,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.447279321683823 49.4792645078482,17.44739593268937 49.47931258587911)"
139,D1_4,-,139,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.44739593268937 49.47931258587911,17.447512543920844 49.47936066378844)"
140,D1_4,-,140,0,2949,481,868,12,-0.17250588061517647,7.4,7.4,2,2,"LINESTRING(17.447512543920844 49.47936066378844,17.44760542898115 49.479398959427215,17.447628930625612 49.479408969262806)"
141,D1_4,-,141,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.447628930625612 49.479408969262806,17.447744437686712 49.47945816597433)"
142,D1_4,-,142,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.447744437686712 49.47945816597433,17.447859944977004 49.47950736256645)"
143,D1_4,-,143,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.447859944977004 49.47950736256645,17.447975452496486 49.47955655903917)"
144,D1_4,-,144,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.447975452496486 49.47955655903917,17.448090960245157 49.47960575539249)"
145,D1_4,-,145,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.448090960245157 49.47960575539249,17.448206468223024 49.47965495162643)"
146,D1_4,-,146,0,2949,481,868,12,-0.543470833468632,7.4,7.4,2,2,"LINESTRING(17.448206468223024 49.47965495162643,17.448222784370625 49.479661900851994,17.448321254209564 49.47970485902774)"
147,D1_4,-,147,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.448321254209564 49.47970485902774,17.44843592162893 49.47975488331115)"
148,D1_4,-,148,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.44843592162893 49.47975488331115,17.4485505892798 49.47980490747681)"
149,D1_4,-,149,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.4485505892798 49.47980490747681,17.448665257162173 49.47985493152469)"
150,D1_4,-,150,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.448665257162173 49.47985493152469,17.448779925276035 49.479904955454806)"
151,D1_4,-,151,0,2949,481,868,12,-0.2685832197180389,7.4,7.4,2,2,"LINESTRING(17.448779925276035 49.479904955454806,17.448829540468488 49.47992659999975,17.44889423150943 49.479955328526486)"
152,D1_4,-,152,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.44889423150943 49.479955328526486,17.449008261797257 49.480005967857174)"
153,D1_4,-,153,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.449008261797257 49.480005967857174,17.449122292318233 49.48005660707132)"
154,D1_4,-,154,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.449122292318233 49.48005660707132,17.449236323072363 49.48010724616894)"
155,D1_4,-,155,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.449236323072363 49.48010724616894,17.449350354059646 49.48015788514999)"
156,D1_4,-,156,0,2949,481,868,12,-0.193201484956262,7.4,7.4,2,2,"LINESTRING(17.449350354059646 49.48015788514999,17.449439111824915 49.480197300624084,17.449464120290617 49.48020877324359)"
157,D1_4,-,157,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.449464120290617 49.48020877324359,17.449576956139918 49.48026053648969)"
158,D1_4,-,158,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.449576956139918 49.48026053648969,17.44968979222525 49.48031229962153)"
159,D1_4,-,159,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.44968979222525 49.48031229962153,17.44980262854661 49.480364062639104)"
160,D1_4,-,160,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.44980262854661 49.480364062639104,17.449915465104 49.48041582554243)"
161,D1_4,-,161,0,2949,481,868,12,0.0,7.4,7.4,2,2,"LINESTRING(17.449915465104 49.48041582554243,17.450028301897415 49.480467588331486)"
